Requisition ID,Requisition Line Description,Requisitioned Quantity,UOMID,Expected Purchase Price,Completed Date Time,Cancelled Date Time,Created By Contact ID,Asset ID
96,Valve Repair Kit 5807-Type 32,1.0000000,8,153.0000000,29/05/2023 4:57:16 PM,29/05/2023 4:57:16 PM,594,214163
96,Valve Repair Kit 5807-Type 33,1.0000000,8,213.0000000,29/05/2023 4:57:16 PM,29/05/2023 4:57:16 PM,594,214164
96,Valve Repair Kit 5807-Type 34,1.0000000,8,663.0000000,29/05/2023 4:57:16 PM,29/05/2023 4:57:16 PM,594,214165
96,Valve Repair Kit 5807-Type 35,1.0000000,8,898.0000000,29/05/2023 4:57:16 PM,29/05/2023 4:57:16 PM,594,214166
96,Valve Repair Kit 5807-Type 36,1.0000000,8,1023.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214167
96,Valve Repair Kit 5807-Type 37,1.0000000,8,624.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214168
96,Valve Repair Kit 5807-Type 38,8.0000000,8,438.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214169
96,Valve Repair Kit 5807-Type 39,1.0000000,8,663.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214170
96,Valve Repair Kit 5807-Type 040,4.0000000,8,324.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214171
96,Valve Repair Kit 5807-Type 040(VRK5807-TYPE41),7.0000000,8,783.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214171
96,Valve Repair Kit 5807-Type 042,1.0000000,8,987.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214173
96,Valve Repair Kit 5807-Type 043,1.0000000,8,1083.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214174
96,Valve Repair Kit 5807-Type 044,1.0000000,8,1442.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214175
96,Valve Repair Kit 5807-Type 045,1.0000000,8,930.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214176
96,Valve Repair Kit 5807-Type 046,1.0000000,8,663.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214177
96,Valve Repair Kit 5807-Type 048,1.0000000,8,763.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214178
96,Valve Repair Kit 5807-Type 049,1.0000000,8,694.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214179
96,Valve Repair Kit 5807-Type 050,3.0000000,8,233.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214180
96,Valve Repair Kit 5807-Type 051,8.0000000,8,756.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214181
96,Valve Repair Kit 5807-Type 052,1.0000000,8,624.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214182
96,Valve Repair Kit 5807-Type 053,1.0000000,8,1083.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214183
96,Valve Repair Kit 5807-Type 054,2.0000000,8,404.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214184
96,Valve Repair Kit 5807-Type 055,1.0000000,8,1165.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214185
96,Valve Repair Kit 5807-Type 056,1.0000000,8,1434.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214186
96,Valve Repair Kit 5807-Type 057,2.0000000,8,688.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214187
96,Valve Repair Kit 5807-Type 058,9.0000000,8,442.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214188
96,Valve Repair Kit 5807-Type 059,1.0000000,8,991.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214189
96,Valve Repair Kit 5807-Type 060,1.0000000,8,1087.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214190
96,Valve Repair Kit 5807-Type 061,1.0000000,8,934.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214191
96,Valve Repair Kit 5807-Type 062,2.0000000,8,767.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214192
96,Valve Repair Kit 5807-Type 063,1.0000000,8,738.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214193
96,Valve Repair Kit 5807-Type 064,1.0000000,8,237.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214194
96,Valve Repair Kit 5807-Type 065,1.0000000,8,730.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214195
96,Valve Repair Kit 5807-Type 066,1.0000000,8,708.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214196
96,Valve Repair Kit 5807-Type 067,1.0000000,8,1098.0000000,29/05/2023 4:51:32 PM,29/05/2023 4:51:32 PM,594,214197
96,Valve Repair Kit 5807-Type 068,1.0000000,8,687.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214198
96,Valve Repair Kit 5807-Type 069,1.0000000,8,1446.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214199
96,Valve Repair Kit 5807-Type 070,1.0000000,8,1392.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214200
96,Valve Repair Kit 5807-Type 071,1.0000000,8,328.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214201
96,Valve Repair Kit 5807-Type 072,1.0000000,8,1254.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214202
96,Valve Repair Kit 5807-Type 073,1.0000000,8,442.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214203
96,Valve Repair Kit 5807-Type 074,1.0000000,8,1976.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214204
96,Valve Repair Kit 5807-Type 075,1.0000000,8,1265.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214205
96,Valve Repair Kit 5807-Type 076,2.0000000,8,1286.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214206
96,Valve Repair Kit 5807-Type 077,1.0000000,8,930.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214207
96,Valve Repair Kit 5807-Type 078,2.0000000,8,1084.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214208
96,Valve Repair Kit 5807-Type 079,2.0000000,8,1448.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214209
96,Valve Repair Kit 5807-Type 080,4.0000000,8,1019.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214210
96,Valve Repair Kit 5807-Type 081,1.0000000,8,983.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214211
96,Valve Repair Kit 5807-Type 082,1.0000000,8,1471.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214212
96,Valve Repair Kit 5807-Type 083,1.0000000,8,1606.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214213
96,Valve Repair Kit 5807-Type 084,1.0000000,8,1359.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214214
96,Valve Repair Kit 5807-Type 085,1.0000000,8,2202.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214215
96,Valve Repair Kit 5807-Type 086,1.0000000,8,1285.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214216
96,Valve Repair Kit 5807-Type 087,1.0000000,8,1654.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214217
96,Valve Repair Kit 5807-Type 088,1.0000000,8,1577.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214218
96,Valve Repair Kit 5807-Type 089,1.0000000,8,1207.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214219
96,Valve Repair Kit 5807-Type 090,2.0000000,8,913.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214220
96,Valve Repair Kit 5807-Type 091,1.0000000,8,2365.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214221
96,Valve Repair Kit 5807-Type 092,1.0000000,8,902.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214222
96,Valve Repair Kit 5807-Type 093,1.0000000,8,1671.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214223
96,Valve Repair Kit 5807-Type 094,1.0000000,8,1315.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214224
96,Valve Repair Kit 5807-Type 095,1.0000000,8,1536.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214225
96,Valve Repair Kit 5807-Type 096,1.0000000,8,1316.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214226
96,Valve Repair Kit 5807-Type 097,1.0000000,8,589.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214227
96,Valve Repair Kit 5807-Type 098,1.0000000,8,1352.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214228
96,Valve Repair Kit 5807-Type 099,1.0000000,8,1326.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214229
96,Valve Repair Kit 5807-Type 101,1.0000000,8,1584.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214230
96,Valve Repair Kit 5807-Type 103,1.0000000,8,1109.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214231
96,Valve Repair Kit 5807-Type 104,1.0000000,8,1125.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214232
96,Valve Repair Kit 5807-Type 105,1.0000000,8,1099.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214233
96,Valve Repair Kit 5807-Type 106,2.0000000,8,1109.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214234
96,Valve Repair Kit 5807-Type 107,1.0000000,8,1827.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214235
96,Valve Repair Kit 5807-Type 108,1.0000000,8,1179.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214236
96,Valve Repair Kit 5807-Type 109,1.0000000,8,1696.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214237
96,Valve Repair Kit 5807-Type 110,1.0000000,8,2168.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214238
96,Valve Repair Kit 5807-Type 111,1.0000000,8,1580.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214239
96,Valve Repair Kit 5807-Type 112,2.0000000,8,1192.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214240
96,Valve Repair Kit 5807-Type 113,1.0000000,8,1029.0000000,29/05/2023 4:57:23 PM,29/05/2023 4:57:23 PM,594,214241
96,Valve Repair Kit 5807-Type 114,1.0000000,8,2182.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214242
96,Valve Repair Kit 5807-Type 115,1.0000000,8,1820.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214243
96,Valve Repair Kit 5807-Type 116,1.0000000,8,1233.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214244
96,Valve Repair Kit 5807-Type 118,1.0000000,8,2191.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214245
96,Valve Repair Kit 5807-Type 119,1.0000000,8,1505.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214246
96,Valve Repair Kit 5807-Type 120,1.0000000,8,1836.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214247
96,Valve Repair Kit 5807-Type 121,1.0000000,8,1288.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214248
96,Valve Repair Kit 5807-Type 122,1.0000000,8,1220.0000000,29/05/2023 4:52:21 PM,29/05/2023 4:52:21 PM,594,214249
96,Valve Repair Kit 5807-Type 123,1.0000000,8,1346.0000000,29/05/2023 4:52:45 PM,29/05/2023 4:52:45 PM,594,214250
96,Valve Repair Kit 5807-Type 126,1.0000000,8,1330.0000000,29/05/2023 4:53:11 PM,29/05/2023 4:53:11 PM,594,214251
96,Valve Repair Kit 5807-Type 128,1.0000000,8,2796.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214253
96,Valve Repair Kit 5807-Type 129,2.0000000,8,2559.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214254
96,Valve Repair Kit 5807-Type 130,1.0000000,8,2656.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214255
96,Valve Repair Kit 5807-Type 131,1.0000000,8,2075.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214256
96,Valve Repair Kit 5807-Type 132,1.0000000,8,6973.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214257
96,Valve Repair Kit 5807-Type 134,1.0000000,8,4726.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214258
96,Valve Repair Kit 5807-Type 135,1.0000000,8,7105.0000000,29/05/2023 4:57:39 PM,29/05/2023 4:57:39 PM,594,214259
97,Valve Repair Kit 5807-Type 1,6.0000000,8,1000.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214133
97,Valve Repair Kit 5807-Type 2,1.0000000,8,504.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214134
97,Valve Repair Kit 5807-Type 3,1.0000000,8,1233.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214135
97,Valve Repair Kit 5807-Type 4,4.0000000,8,232.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214136
97,Valve Repair Kit 5807-Type 5,1.0000000,8,335.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214137
97,Valve Repair Kit 5807-Type 6,1.0000000,8,1520.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214075
97,Valve Repair Kit 5807-Type 7,1.0000000,8,133.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214139
97,Valve Repair Kit 5807-Type 8,2.0000000,8,614.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214140
97,Valve Repair Kit 5807-Type 9,4.0000000,8,216.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214141
97,Valve Repair Kit 5807-Type 10,3.0000000,8,248.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214142
97,Valve Repair Kit 5807-Type 11,1.0000000,8,387.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214143
97,Valve Repair Kit 5807-Type 13,3.0000000,8,120.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214144
97,Valve Repair Kit 5807-Type 14,1.0000000,8,120.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214145
97,Valve Repair Kit 5807-Type 15,1.0000000,8,761.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214146
97,Valve Repair Kit 5807-Type 16,1.0000000,8,666.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214147
97,Valve Repair Kit 5807-Type 17,1.0000000,8,384.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214148
97,Valve Repair Kit 5807-Type 18,1.0000000,8,364.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214149
97,Valve Repair Kit 5807-Type 19,5.0000000,8,325.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214150
97,Valve Repair Kit 5807-Type 20,1.0000000,8,679.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214151
97,Valve Repair Kit 5807-Type 21,2.0000000,8,245.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214152
97,Valve Repair Kit 5807-Type 22,1.0000000,8,497.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214153
97,Valve Repair Kit 5807-Type 23,1.0000000,8,405.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214154
97,Valve Repair Kit 5807-Type 24,2.0000000,8,213.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214155
97,Valve Repair Kit 5807-Type 25,2.0000000,8,448.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214156
97,Valve Repair Kit 5807-Type 26,1.0000000,8,234.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214157
97,Valve Repair Kit 5807-Type 27,2.0000000,8,684.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214158
97,Valve Repair Kit 5807-Type 28,3.0000000,8,132.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214159
97,Valve Repair Kit 5807-Type 29,1.0000000,8,222.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214160
97,Valve Repair Kit 5807-Type 30,1.0000000,8,346.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214161
97,Valve Repair Kit 5807-Type 31,1.0000000,8,674.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214162
97,Valve Repair Kit 5807-Type 32,1.0000000,8,153.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214163
97,Valve Repair Kit 5807-Type 33,1.0000000,8,213.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214164
97,Valve Repair Kit 5807-Type 34,1.0000000,8,663.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214165
97,Valve Repair Kit 5807-Type 35,1.0000000,8,898.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214166
97,Valve Repair Kit 5807-Type 36,1.0000000,8,1023.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214167
97,Valve Repair Kit 5807-Type 37,1.0000000,8,624.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214168
97,Valve Repair Kit 5807-Type 38,8.0000000,8,438.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214169
97,Valve Repair Kit 5807-Type 39,1.0000000,8,663.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214170
97,Valve Repair Kit 5807-Type 040,4.0000000,8,324.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214171
97,Valve Repair Kit 5807-Type 040(VRK5807-TYPE41),7.0000000,8,783.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214171
97,Valve Repair Kit 5807-Type 042,1.0000000,8,987.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214173
97,Valve Repair Kit 5807-Type 043,1.0000000,8,1083.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214174
97,Valve Repair Kit 5807-Type 044,1.0000000,8,1442.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214175
97,Valve Repair Kit 5807-Type 045,1.0000000,8,930.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214176
97,Valve Repair Kit 5807-Type 046,1.0000000,8,663.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214177
97,Valve Repair Kit 5807-Type 048,1.0000000,8,763.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214178
97,Valve Repair Kit 5807-Type 049,1.0000000,8,694.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214179
97,Valve Repair Kit 5807-Type 050,3.0000000,8,233.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214180
97,Valve Repair Kit 5807-Type 051,8.0000000,8,756.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214181
97,Valve Repair Kit 5807-Type 052,1.0000000,8,624.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214182
97,Valve Repair Kit 5807-Type 053,1.0000000,8,1083.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214183
97,Valve Repair Kit 5807-Type 054,2.0000000,8,404.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214184
97,Valve Repair Kit 5807-Type 055,1.0000000,8,1165.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214185
97,Valve Repair Kit 5807-Type 056,1.0000000,8,1434.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214186
97,Valve Repair Kit 5807-Type 057,2.0000000,8,688.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214187
97,Valve Repair Kit 5807-Type 058,9.0000000,8,442.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214188
97,Valve Repair Kit 5807-Type 059,1.0000000,8,991.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214189
97,Valve Repair Kit 5807-Type 060,1.0000000,8,1087.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214190
97,Valve Repair Kit 5807-Type 061,1.0000000,8,934.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214191
97,Valve Repair Kit 5807-Type 062,2.0000000,8,767.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214192
97,Valve Repair Kit 5807-Type 063,1.0000000,8,738.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214193
97,Valve Repair Kit 5807-Type 064,1.0000000,8,237.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214194
97,Valve Repair Kit 5807-Type 065,1.0000000,8,730.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214195
97,Valve Repair Kit 5807-Type 066,1.0000000,8,708.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214196
97,Valve Repair Kit 5807-Type 067,1.0000000,8,1098.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214197
97,Valve Repair Kit 5807-Type 068,1.0000000,8,687.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214198
97,Valve Repair Kit 5807-Type 069,1.0000000,8,1446.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214199
97,Valve Repair Kit 5807-Type 070,1.0000000,8,1392.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214200
97,Valve Repair Kit 5807-Type 071,1.0000000,8,328.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214201
97,Valve Repair Kit 5807-Type 072,1.0000000,8,1254.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214202
97,Valve Repair Kit 5807-Type 073,1.0000000,8,442.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214203
97,Valve Repair Kit 5807-Type 074,1.0000000,8,1976.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214204
97,Valve Repair Kit 5807-Type 075,1.0000000,8,1265.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214205
97,Valve Repair Kit 5807-Type 076,2.0000000,8,1286.0000000,29/05/2023 4:57:53 PM,29/05/2023 4:57:53 PM,594,214206
