Requisition Line ID,Requisition ID,Asset ID,Requisition Line Description,Requisitioned Quantity,UOMID,Work Order Spare ID,Expected Purchase Price,Completed Date Time,Completed By Contact ID,Is Cancelled,Cancelled By Contact ID,Cancelled Date Time,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time
4130,432,221278,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: 316L SS; OUTER RING: 316L SS (3"", 150# RF)",5.0000000,2,,4.8300000,,,,,,616,3/08/2023 9:52:37 AM,616,3/08/2023 5:17:40 PM
4131,432,221279,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: 316L SS; OUTER RING: CS (12"", 300# RF)",3.0000000,2,,18.5800000,,,,,,616,3/08/2023 9:54:17 AM,616,3/08/2023 5:17:40 PM
4132,432,221280,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: 316L SS; OUTER RING: CS (2"", 150# RF)",5.0000000,2,,3.6900000,,,,,,616,3/08/2023 9:55:48 AM,616,3/08/2023 5:17:40 PM
4133,432,221281,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: 316L SS; OUTER RING: CS (2"", 300# RF)",14.0000000,2,,5.6100000,,,,,,616,3/08/2023 9:56:29 AM,616,3/08/2023 5:17:40 PM
4134,432,221282,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: 316L SS; OUTER RING: CS (24"", 150# RF)",6.0000000,2,,50.0200000,,,,,,616,3/08/2023 9:57:03 AM,616,3/08/2023 5:17:40 PM
4135,432,221283,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: 316L SS; OUTER RING: CS (24"", 600# RF)",3.0000000,2,,69.0200000,,,,,,616,3/08/2023 9:58:13 AM,616,3/08/2023 5:17:40 PM
4136,432,221284,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: 316L SS; OUTER RING: CS (3"", 150# RF)",2.0000000,2,,4.8300000,,,,,,616,3/08/2023 9:58:41 AM,616,3/08/2023 5:17:40 PM
4137,432,221285,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: 316L SS; OUTER RING: CS (3"", 300# RF)",9.0000000,2,,7.4700000,,,,,,616,3/08/2023 9:59:11 AM,616,3/08/2023 5:17:40 PM
4138,432,221286,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: 316L SS; OUTER RING: CS (4"", 150# RF)",3.0000000,2,,6.7900000,,,,,,616,3/08/2023 9:59:43 AM,616,3/08/2023 5:17:40 PM
4139,432,221287,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: 316L SS; OUTER RING: CS (6"", 150# RF)",2.0000000,2,,6.7900000,,,,,,616,3/08/2023 10:00:14 AM,616,3/08/2023 5:17:40 PM
4140,432,221288,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: 316L SS; OUTER RING: CS (8"", 150# RF)",7.0000000,2,,9.1400000,,,,,,616,3/08/2023 10:00:55 AM,616,3/08/2023 5:17:40 PM
4141,432,221289,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: 316L SS; OUTER RING: CS (8"", 300# RF)",3.0000000,2,,10.8400000,,,,,,616,3/08/2023 10:01:46 AM,616,3/08/2023 5:17:40 PM
4142,432,221290,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (1"", 300# RF)",44.0000000,2,,4.3000000,,,,,,616,3/08/2023 10:02:33 AM,616,3/08/2023 5:17:40 PM
4143,432,221291,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (10"", 150# RF)",9.0000000,2,,11.5600000,,,,,,616,3/08/2023 10:04:29 AM,616,3/08/2023 5:17:40 PM
4144,432,221292,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (10"", 600# RF)",5.0000000,2,,20.7000000,,,,,,616,3/08/2023 10:07:35 AM,616,3/08/2023 5:17:40 PM
4145,432,221293,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (12"", 150# RF)",9.0000000,2,,17.3900000,,,,,,616,3/08/2023 10:09:05 AM,616,3/08/2023 5:17:40 PM
4146,432,221294,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (12"", 300# RF)",2.0000000,2,,18.5800000,,,,,,616,3/08/2023 10:10:04 AM,616,3/08/2023 5:17:40 PM
4147,432,221295,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (14"", 300# RF)",2.0000000,2,,26.2500000,,,,,,616,3/08/2023 10:10:32 AM,616,3/08/2023 5:17:40 PM
4148,432,221296,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (14"", 600# RF)",2.0000000,2,,35.2300000,,,,,,616,3/08/2023 10:11:15 AM,616,3/08/2023 5:17:40 PM
4149,432,221297,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (2"", 150# RF)",13.0000000,2,,3.6900000,,,,,,616,3/08/2023 10:11:47 AM,616,3/08/2023 5:17:40 PM
4150,432,221298,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (2"", 300# RF)",71.0000000,2,,5.6100000,,,,,,616,3/08/2023 10:12:15 AM,616,3/08/2023 5:17:40 PM
4151,432,221299,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (2"", 600# RF)",35.0000000,2,,5.6100000,,,,,,616,3/08/2023 10:12:42 AM,616,3/08/2023 5:17:40 PM
4152,432,221300,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (20"", 150# RF)",9.0000000,2,,40.9500000,,,,,,616,3/08/2023 10:13:26 AM,616,3/08/2023 5:17:40 PM
4153,432,221301,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (24"", 150# RF)",6.0000000,2,,45.8200000,,,,,,616,3/08/2023 10:15:38 AM,616,3/08/2023 5:17:40 PM
4154,432,221302,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (24"", 300# RF)",4.0000000,2,,55.0500000,,,,,,616,3/08/2023 10:16:01 AM,616,3/08/2023 5:17:40 PM
4155,432,221303,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (3"", 150# RF)",5.0000000,2,,4.8300000,,,,,,616,3/08/2023 10:16:34 AM,616,3/08/2023 5:17:40 PM
4156,432,221304,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (3"", 300# RF)",3.0000000,2,,7.4700000,,,,,,616,3/08/2023 10:17:01 AM,616,3/08/2023 5:17:40 PM
4157,432,221305,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (30"", 300# RF)",4.0000000,2,,85.0100000,,,,,,616,3/08/2023 10:17:25 AM,616,3/08/2023 5:17:40 PM
4158,432,221306,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (32"", 300# RF)",2.0000000,2,,89.0600000,,,,,,616,3/08/2023 10:17:49 AM,616,3/08/2023 5:17:40 PM
4159,432,221307,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (4"", 150# RF)",5.0000000,2,,6.7900000,,,,,,616,3/08/2023 10:18:09 AM,616,3/08/2023 5:17:41 PM
4160,432,221308,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (42"", 300# RF)",2.0000000,2,,105.0600000,,,,,,616,3/08/2023 10:18:31 AM,616,3/08/2023 5:17:41 PM
4161,432,221309,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (6"", 150# RF)",3.0000000,2,,9.8200000,,,,,,616,3/08/2023 10:18:55 AM,616,3/08/2023 5:17:41 PM
4162,432,221310,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (6"", 300# RF)",2.0000000,2,,14.0300000,,,,,,616,3/08/2023 10:19:19 AM,616,4/08/2023 9:53:39 AM
4163,432,221311,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (8"", 150# RF)",2.0000000,2,,9.1400000,,,,,,616,3/08/2023 10:19:23 AM,616,4/08/2023 9:53:39 AM
4164,432,221312,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (8"", 300# RF)",2.0000000,2,,10.8400000,,,,,,616,3/08/2023 10:19:29 AM,616,4/08/2023 9:53:39 AM
4165,432,221313,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS / LEXICARB +316L (2"", 150# RF)",2.0000000,2,,3.6900000,,,,,,616,3/08/2023 10:20:14 AM,616,4/08/2023 9:53:39 AM
4166,432,221314,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS / LEXICARB +316L (24"", 150# RF)",2.0000000,2,,45.8200000,,,,,,616,3/08/2023 10:20:15 AM,616,4/08/2023 9:53:39 AM
4167,432,129766,"Size: 10"" (Size: 250mm) Gasket, MONEL 400 WND EPTFE FILL MONEL 400 I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound O2 SERV.",3.0000000,2,,27.9487000,,,,,,616,3/08/2023 10:20:15 AM,616,3/08/2023 10:27:52 AM
4168,432,221309,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (6"", 150# RF)",3.0000000,2,,9.8200000,,,,,,616,3/08/2023 10:20:20 AM,616,4/08/2023 9:53:39 AM
4169,432,129796,"Size: 16"" (Size: 400mm) Gasket, MONEL 400 WND EPTFE FILL MONEL 400 I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound O2 SERV.",3.0000000,2,,51.7784000,,,,,,616,3/08/2023 10:25:43 AM,616,3/08/2023 10:27:52 AM
4170,432,129820,"Size: 2"" (Size: 50mm) Gasket, MONEL 400 WND EPTFE FILL MONEL 400 I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound O2 SERV.",3.0000000,2,,4.7149000,,,,,,616,3/08/2023 10:26:35 AM,616,3/08/2023 10:27:52 AM
4172,432,129922,"Size: 6"" (Size: 150mm) Gasket, 316 SS RJ B16.20 CL1500 R OCTAGONAL",5.0000000,2,,90.6377000,,,,,,616,3/08/2023 11:02:45 AM,616,3/08/2023 11:09:43 AM
4173,432,129940,"Size: 8"" (Size: 200mm) Gasket, 316 SS RJ B16.20 CL2500 R OCTAGONAL",5.0000000,2,,175.2839000,,,,,,616,3/08/2023 11:03:22 AM,616,3/08/2023 11:09:43 AM
4174,439,174629,Очки защитные ЗНГ1 PANORAMA,1.0000000,2,7399,5.4700000,,,,1902,3/08/2023 12:09:18 PM,1902,3/08/2023 12:08:06 PM,1902,3/08/2023 12:09:23 PM
4175,432,129776,"Size: 14"" (Size: 350mm) Gasket, 316L SS WND GRAPH FILL 316L SS I/R 316L SS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",3.0000000,2,,50.1784000,,,,,,616,3/08/2023 11:48:13 AM,616,3/08/2023 1:10:53 PM
4176,432,129807,"Size: 2"" (Size: 50mm) Gasket, 316L SS WND GRAPH FILL 316L SS I/R 316L SS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",11.0000000,2,,4.7659000,,,,,,616,3/08/2023 11:48:32 AM,616,3/08/2023 1:10:53 PM
4177,432,129852,"Size: 3"" (Size: 80mm) Gasket, 316L SS WND GRAPH FILL 316L SS I/R 316L SS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",22.0000000,2,,7.7957000,,,,,,616,3/08/2023 11:49:03 AM,616,3/08/2023 1:10:53 PM
4178,432,129925,"Size: 6"" (Size: 150mm) Gasket, 316L SS WND GRAPH FILL 316L SS I/R 316L SS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",30.0000000,2,,17.3956000,,,,,,616,3/08/2023 11:49:32 AM,616,3/08/2023 1:10:53 PM
4179,432,129942,"Size: 8"" (Size: 200mm) Gasket, 316L SS WND GRAPH FILL 316L SS I/R 316L SS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",82.0000000,2,,23.4552000,,,,,,616,3/08/2023 11:49:56 AM,616,3/08/2023 1:10:53 PM
4180,432,129721,"Size: 1 1/2"" (Size: 40mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",5.0000000,2,,2.7064000,,,,,,616,3/08/2023 11:50:41 AM,616,3/08/2023 1:10:53 PM
4181,432,129754,"Size: 1/2"" (Size: 15mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound",5.0000000,2,,2.3830000,,,,,,616,3/08/2023 11:50:57 AM,616,3/08/2023 1:10:53 PM
4182,432,129762,"Size: 10"" (Size: 250mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",28.0000000,2,,15.6765000,,,,,,616,3/08/2023 12:56:46 PM,616,3/08/2023 1:10:53 PM
4183,432,129772,"Size: 12"" (Size: 300mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound",33.0000000,2,,26.9275000,,,,,,616,3/08/2023 12:57:21 PM,616,3/08/2023 1:10:53 PM
4184,432,129780,"Size: 14"" (Size: 350mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",8.0000000,2,,24.6466000,,,,,,616,3/08/2023 12:57:49 PM,616,3/08/2023 1:10:53 PM
4185,432,129781,"Size: 14"" (Size: 350mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM thickness (3.2MM RING) Spiral Wound",7.0000000,2,,27.4041000,,,,,,616,3/08/2023 12:58:07 PM,616,3/08/2023 1:10:53 PM
4186,432,129782,"Size: 14"" (Size: 350mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound",3.0000000,2,,30.9274000,,,,,,616,3/08/2023 12:58:25 PM,616,3/08/2023 1:10:53 PM
4187,432,129801,"Size: 18"" (Size: 450mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound",11.0000000,2,,45.6252000,,,,,,616,3/08/2023 12:58:46 PM,616,3/08/2023 1:10:53 PM
4188,432,129829,"Size: 20"" (Size: 500mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",18.0000000,2,,44.1018000,,,,,,616,3/08/2023 12:59:12 PM,616,3/08/2023 1:10:53 PM
4189,432,129831,"Size: 20"" (Size: 500mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound",24.0000000,2,,55.5230000,,,,,,616,3/08/2023 12:59:44 PM,616,3/08/2023 1:10:53 PM
4190,432,129836,"Size: 24"" (Size: 600mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL150 4.5MM thickness (3.2MM RING) Spiral Wound",33.0000000,2,,58.7570000,,,,,,616,3/08/2023 1:00:47 PM,616,3/08/2023 1:10:53 PM
4191,432,129837,"Size: 24"" (Size: 600mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM thickness (3.2MM RING) Spiral Wound",14.0000000,2,,65.2761000,,,,,,616,3/08/2023 1:01:11 PM,616,3/08/2023 1:10:53 PM
4192,432,129838,"Size: 24"" (Size: 600mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound",5.0000000,2,,72.1697000,,,,,,616,3/08/2023 1:01:33 PM,616,3/08/2023 1:10:53 PM
4193,432,129844,"Size: 28"" (Size: 700mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 SR.B CL150 4.5MM thickness (3.2MM RING) Spiral Wound",7.0000000,2,,68.5612000,,,,,,616,3/08/2023 1:03:23 PM,616,3/08/2023 1:10:53 PM
4194,432,129858,"Size: 3"" (Size: 80mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound",13.0000000,2,,5.2936000,,,,,,616,3/08/2023 1:03:51 PM,616,3/08/2023 1:10:53 PM
4195,432,129874,"Size: 3/4"" (Size: 20mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound",8.0000000,2,,2.5872000,,,,,,616,3/08/2023 1:04:06 PM,616,3/08/2023 1:10:53 PM
4196,432,129882,"Size: 30"" (Size: 750mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 SR.B CL300 4.5MM thickness (3.2MM RING) Spiral Wound",11.0000000,2,,81.6165000,,,,,,616,3/08/2023 1:04:23 PM,616,3/08/2023 1:10:53 PM
4197,432,129883,"Size: 30"" (Size: 750mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 SR.B CL600 4.5MM thickness (3.2MM RING) Spiral Wound",3.0000000,2,,90.2500000,,,,,,616,3/08/2023 1:04:47 PM,616,3/08/2023 1:10:53 PM
4198,432,129885,"Size: 32"" (Size: 800mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 SR.B CL150 4.5MM thickness (3.2MM RING) Spiral Wound",10.0000000,2,,78.3484000,,,,,,616,3/08/2023 1:05:15 PM,616,3/08/2023 1:10:53 PM
4199,432,129886,"Size: 32"" (Size: 800mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 SR.B CL300 4.5MM thickness (3.2MM RING) Spiral Wound",7.0000000,2,,87.0632000,,,,,,616,3/08/2023 1:05:48 PM,616,3/08/2023 1:10:53 PM
4200,432,129892,"Size: 36"" (Size: 900mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 SR.B CL150 4.5MM thickness (3.2MM RING) Spiral Wound",8.0000000,2,,88.1526000,,,,,,616,3/08/2023 1:06:00 PM,616,3/08/2023 1:10:53 PM
4201,432,129893,"Size: 36"" (Size: 900mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 SR.B CL300 4.5MM thickness (3.2MM RING) Spiral Wound",9.0000000,2,,97.9398000,,,,,,616,3/08/2023 1:06:17 PM,616,3/08/2023 1:10:54 PM
4202,432,129905,"Size: 4"" (Size: 100mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound",10.0000000,2,,7.1148000,,,,,,616,3/08/2023 1:06:40 PM,616,3/08/2023 1:10:54 PM
4203,432,129917,"Size: 42"" (Size: 1050mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 SR.B CL300 4.5MM thickness (3.2MM RING) Spiral Wound",5.0000000,2,,114.2630000,,,,,,616,3/08/2023 1:07:09 PM,616,3/08/2023 1:10:54 PM
4204,432,129918,"Size: 46"" (Size: 1150mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 SR.B CL300 4.5MM thickness (3.2MM RING) Spiral Wound",5.0000000,2,,125.1396000,,,,,,616,3/08/2023 1:07:27 PM,616,3/08/2023 1:10:54 PM
4205,432,129919,"Size: 48"" (Size: 1200mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 SR.B CL300 4.5MM thickness (3.2MM RING) Spiral Wound",6.0000000,2,,130.5863000,,,,,,616,3/08/2023 1:07:44 PM,616,3/08/2023 1:10:54 PM
4206,432,129920,"Size: 56"" (Size: 1400mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 SR.B CL150 4.5MM thickness (3.2MM RING) Spiral Wound",7.0000000,2,,137.1054000,,,,,,616,3/08/2023 1:08:08 PM,616,3/08/2023 1:10:54 PM
4207,432,129931,"Size: 6"" (Size: 150mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound",3.0000000,2,,11.3020000,,,,,,616,3/08/2023 1:08:30 PM,616,3/08/2023 1:10:54 PM
4208,432,129946,"Size: 8"" (Size: 200mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL600 4.5MM thickness (3.2MM RING) Spiral Wound",13.0000000,2,,15.3871000,,,,,,616,3/08/2023 1:08:50 PM,616,3/08/2023 1:10:54 PM
4209,432,221514,"GASKET OCTAGONAL - 316L SS (2"", 1500# RTJ)",8.0000000,2,,37.8700000,,,,,,616,3/08/2023 1:09:43 PM,616,4/08/2023 9:53:39 AM
4210,441,170875,Масло для вакуумных насосов Fomblin Y-LOX 120,30.0000000,17,,504.5872000,,,,,,1661,3/08/2023 4:51:33 PM,1661,4/08/2023 2:05:55 PM
4212,444,221557,Thermoelement (120-TE-1031),1.0000000,2,,1000.0000000,,,,,,1480,4/08/2023 2:25:11 PM,1480,4/08/2023 2:32:00 PM
4213,444,221556,Temperature transmitter (120-TT-1027 with a thermoelement),1.0000000,2,,2000.0000000,,,,,,1480,4/08/2023 2:26:09 PM,1480,4/08/2023 2:32:00 PM
4214,444,221555,Temperature transmitter (120-TT-1135 with a thermoelement),1.0000000,2,,2000.0000000,,,,,,1480,4/08/2023 2:26:38 PM,1480,4/08/2023 2:32:00 PM
4215,444,221554,Pressure gauge (120-PG-1531),2.0000000,2,,700.0000000,,,,,,1480,4/08/2023 2:27:09 PM,1460,18/08/2023 4:18:12 PM
4216,444,221553,Pressure gauge (120-PG-1161,2.0000000,2,,700.0000000,,,,,,1480,4/08/2023 2:27:41 PM,1460,18/08/2023 4:18:12 PM
4217,444,221552,Temperature transmitter (110-TT-1310C with a thermoelement and thermowell),1.0000000,2,,2000.0000000,,,,,,1480,4/08/2023 2:28:10 PM,1480,4/08/2023 2:32:00 PM
4218,444,221551,Differential Pressure Transmitter (120-PDT-1070B),1.0000000,2,,2000.0000000,,,,,,1480,4/08/2023 2:28:41 PM,1480,4/08/2023 2:32:00 PM
4219,444,221550,Temperature gauge (110-TG-2060 with a thermowell),1.0000000,2,,700.0000000,,,,,,1480,4/08/2023 2:29:10 PM,1480,4/08/2023 2:32:00 PM
4220,444,221549,Temperature gauge (110-TG-2061 with a thermowell),1.0000000,2,,700.0000000,,,,,,1480,4/08/2023 2:29:45 PM,1480,4/08/2023 2:32:00 PM
4221,444,221548,Temperature gauge (110-TG-2595),1.0000000,2,,700.0000000,,,,,,1480,4/08/2023 2:30:15 PM,1480,4/08/2023 2:32:00 PM
4222,446,221571,TUBESHEET FERRULES - OD33.4x29.6/ID26.64 - Length=200 t3.38 (INCOLOY 800 HT),30.0000000,2,,55.0000000,,,,,,616,4/08/2023 2:38:20 PM,616,4/08/2023 4:28:42 PM
4223,446,221572,PAPER 0.8 THK L=56 (KAOWOOL O J.M. CERAFELT),30.0000000,2,,10.0000000,,,,,,616,4/08/2023 2:43:44 PM,616,4/08/2023 4:28:42 PM
4224,446,221573,1st COMPARTMENT INLET TUBESHEET CERRULE (O.D.48 / I.D.38.2),2230.0000000,2,,31.1700000,,,,,,616,4/08/2023 2:44:16 PM,616,4/08/2023 4:28:42 PM
4225,446,221574,2nd COMPARTMENT INLET TUBESHEET CERRULE (O.D.31 / I.D.24.8),1150.0000000,2,,22.9100000,,,,,,616,4/08/2023 2:45:02 PM,616,4/08/2023 4:28:42 PM
4226,446,221575,1st COMPARTMENT INLET TUBESHEET FERRULE (O.D.34.2 / I.D.41),2230.0000000,2,,15.0500000,,,,,,616,4/08/2023 2:45:56 PM,616,4/08/2023 4:28:42 PM
4227,446,221576,2nd COMPARTMENT INLET TUBESHEET FERRULE (O.D.22.8 / I.D.25.1),1185.0000000,2,,15.0500000,,,,,,616,4/08/2023 2:46:15 PM,616,4/08/2023 4:28:42 PM
4228,446,221577,INTERNAL PIPE & FLANGE FOR ERG MIXER,2.0000000,8,,14856.1000000,,,,,,616,4/08/2023 2:46:50 PM,616,4/08/2023 4:28:42 PM
4229,446,221578,PERFORATED PLATE FOR ERG MIXER (Ø942 THK.20),2.0000000,2,,1235.0000000,,,,,,616,4/08/2023 2:47:21 PM,616,4/08/2023 4:28:42 PM
4230,446,221579,LINER FOR ERG MIXER (2770.9x1040xTHK8),2.0000000,2,,700.0000000,,,,,,616,4/08/2023 2:47:39 PM,616,4/08/2023 4:28:42 PM
4231,446,221580,CONICAL LINER THK8 FOR ERG MIXER,2.0000000,2,,13800.3400000,,,,,,616,4/08/2023 2:47:57 PM,616,4/08/2023 4:28:42 PM
4232,446,221581,SUPPORT RING (2877.7x42xTHK26) FOR ERG MIXER,2.0000000,2,,855.5000000,,,,,,616,4/08/2023 2:48:18 PM,616,4/08/2023 4:28:42 PM
4233,448,221559,STRAINER,3.0000000,2,,1500.0000000,,,,,,1884,4/08/2023 3:07:24 PM,1884,4/08/2023 5:13:17 PM
4234,448,221560,MESH SCREEN,200.0000000,17,,25.0000000,,,,,,1884,4/08/2023 3:08:31 PM,1884,4/08/2023 5:13:17 PM
4235,448,221561,"COALESCER FILTER ELEMENT (Ø 245,1x863,6)",8.0000000,2,,60.0000000,,,,,,1884,4/08/2023 3:09:09 PM,1884,4/08/2023 5:13:17 PM
4236,448,221562,"COALESCER FILTER ELEMENT (Ø 245,1x863,6)",8.0000000,2,,60.0000000,,,,,,1884,4/08/2023 3:09:54 PM,1884,4/08/2023 5:13:17 PM
4237,448,221563,"COALESCER FILTER ELEMENT (Ø 245,1x863,6)",5.0000000,2,,60.0000000,,,,,,1884,4/08/2023 3:18:16 PM,1884,4/08/2023 5:13:17 PM
4238,448,221564,"COALESCER FILTER ELEMENT (Ø 245,1x863,6)",10.0000000,2,,60.0000000,,,,,,1884,4/08/2023 3:19:08 PM,1884,4/08/2023 5:13:17 PM
4239,448,221565,"COALESCER FILTER ELEMENT (Ø 245,1x863,6)",10.0000000,2,,60.0000000,,,,,,1884,4/08/2023 3:19:21 PM,1884,4/08/2023 5:13:17 PM
4240,448,221566,KNITTING MESH FOR DEMISTER,200.0000000,17,,7.0000000,,,,,,1884,4/08/2023 3:19:54 PM,1884,4/08/2023 5:13:17 PM
4241,448,221567,YORK MESH TYPE421 OR SIMILAR FOR DEMISTER,100.0000000,17,,7.0000000,,,,,,1884,4/08/2023 3:20:14 PM,1884,4/08/2023 5:13:17 PM
4242,448,221568,FILTER ELEMENT FOR RF FILTER,3.0000000,2,,115.0000000,,,,,,1884,4/08/2023 3:20:40 PM,1884,4/08/2023 5:13:17 PM
4243,448,221569,RF FILTER SEAL KIT,3.0000000,2,,20.0000000,,,,,,1884,4/08/2023 3:20:56 PM,1884,4/08/2023 5:13:17 PM
4244,448,221570,"FILTER ELEMENT, ITEM19",28.0000000,2,,50.0000000,,,,,,1884,4/08/2023 3:21:18 PM,1884,4/08/2023 5:13:17 PM
